"plenPropId";"plenPropDesc";"propRelacSigla";"propRelacNumero";"propRelacAno";"propRelacId";"propRelacApelido";"propRelacEmenta";"propRelacOrgaoOrigem"
"3328";"CONTRA O DEPUTADO JOSÉ MENTOR - PT/SP";"REP ";"47";"2005";"303312";"REP 47/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado José Mentor.";"180"
"3344";"CONTRA O DEPUTADO JOSIAS GOMES - PT/BA";"REP ";"48";"2005";"303313";"REP 48/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Josias Gomes.";"180"
"3268";"CONTRA O DEPUTADO PEDRO CORRÊA - PP/PE";"REP ";"50";"2005";"303315";"REP 50/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Pedro Corrêa.";"180"
"3272";"CONTRA O DEP. PEDRO HENRY - PP/MT";"REP ";"51";"2005";"303316";"REP 51/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Pedro Henry.";"180"
"3097";"CONTRA O DEP. PROFESSOR LUIZINHO - PT/SP";"REP ";"52";"2005";"303317";"REP 52/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Professor Luizinho.";"180"
"3265";"CONTRA O DEP. ROBERTO BRANT - PFL/MG";"REP ";"53";"2005";"303318";"REP 53/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Roberto Brant.";"180"
"3365";"CONTRA O DEPUTADO VADÃO GOMES - PP/SP";"REP ";"54";"2005";"303319";"REP 54/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Vadão Gomes.";"180"
"3291";"CONTRA O DEP. WANDERVAL SANTOS - PL/SP";"REP ";"55";"2005";"303320";"REP 55/2005";"Representação ao Conselho de Ética e Decoro Parlamentar contra o Deputado Wanderval Santos.";"180"
"23632";"URGÊNCIA PARA APRECIAÇÃO DO PDL Nº 3/2019";"REQ ";"482";"2019";"2192300";"REQ 482/2019 => PDL 3/2019";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Decreto Legislativo n° 3, de 2019.
";"180"
"23652";"INSTALAÇÃO DE COMISSÃO TEMPORÁRIA EXTERNA  - VIOLÊNCIA DOMÉSTICA";"REQ ";"500";"2019";"2192419";"REQ 500/2019";"Requer a instalação de Comissão Temporária Externa destinada a acompanhamento dos casos de violência doméstica contra a mulher e feminicídio no país.";"180"
"23664";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 17/2019";"REQ ";"593";"2019";"2192970";"REQ 593/2019 => PL 17/2019";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 17/2019.
";"180"
"23728";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5.647/2013";"REQ ";"704";"2019";"2193548";"REQ 704/2019 => PL 5647/2013";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 5647/2013.
";"180"
"23800";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 888/2019";"REQ ";"829";"2019";"2194357";"REQ 829/2019 => PL 888/2019";"Requer, nos termos do art. 155, seja incluído automaticamente na Ordem do Dia o Projeto de Lei nº 888, de 2019, que ""dá nova redação ao §6º do art. 4o e acrescenta o artigo 11 à Lei no 10.931, de 2 de agosto de 2004 que trata de patrimônio de afetação de incorporações imobiliárias; dá nova redação ao art. 2º e acrescenta o art. 2º-A à Lei 12.024, de 27 de agosto de 2009 que dispõe sobre o tratamento tributário a ser dado às receitas mensais auferidas pelas empresas construtoras nos contratos de construção de moradias firmados dentro do Programa Minha Casa, Minha Vida - PMCMV"".";"180"
"23801";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 55/2019";"REQ ";"844";"2019";"2194540";"REQ 844/2019 => PLP 55/2019";"Requer urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados para apreciação do PLP 55/ 2019
";"180"
"25432";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.940/2018";"REQ ";"1442";"2019";"2200900";"REQ 1442/2019 => PL 10940/2018";"Requer regime de urgência para a apreciação do Projeto de Lei nº 10.940, de 2018, que ""Altera a Lei nº 9.492, de 10 de setembro de 1997, para definir os títulos e os documentos de dívida suscetíveis de protesto; e revoga dispositivo da Lei nº 9.430, de 27 de dezembro de 1996. """;"180"
"24162";"CONVOCAÇÃO DO MINISTRO DA EDUCAÇÃO";"REQ ";"1464";"2019";"2203106";"REQ 1464/2019";"Requer a convocação do Ministro de Estado da Educação, Senhor Abraham Weintraub, para comparecer ao Plenário da Câmara dos Deputados a fim de prestar esclarecimentos acerca dos cortes orçamentários na educação brasileira, especialmente, os realizados nas Universidades Federais e nos Institutos Federais de Educação. ";"180"
"24830";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4.067/2015";"REQ ";"1844";"2019";"2209722";"REQ 1844/2019";"Requeiro a Vossa Excelência, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei 4.067/2015, que ""Institui o Exame Nacional de Revalidação de Diplomas Médicos Expedidos por Universidades Estrangeiras (Revalida)."".";"180"
"24911";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1.685/2011";"REQ ";"2070";"2019";"2214151";"REQ 2070/2019";"Requer, nos termos do art. 155 do RICD, URGÊNCIA para a apreciação do Projeto de Lei nº 1.685, de 2011 que ""autoriza transferência, a título de contribuição de capital, mediante celebração de convênios entre a União e as Associações de Proteção e Assistência aos Condenados - APACs, em atenção ao disposto no §6º do art. 12 da Lei nº 4.320, de 17 de março de 1964""";"180"
"24831";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.688/2000";"REQ ";"2110";"2019";"2214811";"REQ 2110/2019";"Requeiro, nos termos do artigo   155  do Regimento Interno da Câmara dos Deputados, urgência para o Projeto de Lei n.  3.688/2000, que dispõe  sobre  a  prestação  de  serviços  de  psicologia  e de assistência social nas escolas públicas de educação básica, de autoria do Deputado José Carlos Elias (PTB/ES).";"180"
"24812";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3723/2019";"REQ ";"2140";"2019";"2215100";"REQ 2140/2019";"Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia o Projeto de Lei 3723/19";"180"
"24813";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7596/2017";"REQ ";"2144";"2019";"2215146";"REQ 2144/2019";"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para o Projeto de Lei n 7.596, de 2017.
";"180"
"24832";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.715/2019";"REQ ";"2157";"2019";"2215293";"REQ 2157/2019";"Requer urgência para apreciação do Projeto de Lei 3715/2019.";"180"
"24883";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 693/2019";"REQ ";"2161";"2019";"2215320";"REQ 2161/2019";"Requer regime de urgência para a apreciação do Projeto de Lei nº 693, de 2019, que ""Altera a Lei nº 6.766, de 19 de dezembro de 1979 (Lei do Parcelamento do Solo Urbano), para assegurar o direito de permanência de edificações na faixa não edificável contígua às faixas de domínio público de rodovias e ferrovias e para possibilitar a redução da extensão dessa faixa não edificável por lei municipal ou distrital"".";"180"
"25474";"URGÊNCIA PARA VOTAÇÃO DO PL Nº 4.348/2019";"REQ ";"2164";"2019";"2215381";"REQ 2164/2019";"Requeremos a V.Exa, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para votação do Projeto de Lei n. 4.348, de 2019, que ""altera a Lei n. 11.952, de 25 de junho de 2009, no seu Art. 40-A"".";"180"
"25011";"URGÊNCIA PARA APRECIAÇÃO DA MENSAGEM Nº 208/2019";"REQ ";"2234";"2019";"2216788";"REQ 2234/2019";"Requer Regime de Urgência para apreciação da Mensagem Nº 208/2019, que ""submete à consideração do Congresso Nacional o texto do Acordo entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos da América Sobre Salvaguardas Tecnológicas Relacionadas à Participação dos Estados Unidos da América em Lançamentos a partir do Centro Espacial de Alcântara, assinado em Washington, em 18 de março de 2019"".";"180"
"25257";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 9.356/2017";"REQ ";"2287";"2019";"2217795";"REQ 2287/2019";"Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 9.356/2017, que atribui fé pública às carteiras de identidade emitidas pela Câmara dos Deputados e Senado Federal.
";"180"
"25086";"URGÊNCIA PARA APRECIAÇÃO DO PDL Nº 614/2019";"REQ ";"2362";"2019";"2219406";"REQ 2362/2019";"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para o Projeto de Decreto Legislativo nº 614	de 2019.
";"180"
"25115";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4915/2019";"REQ ";"2363";"2019";"2219407";"REQ 2363/2019";"Solicita urgência urgentíssima para apreciação do Projeto de Lei nº 4.915 de 2019, Exclui valores recebidos em decorrência do rompimento de barragem de rejeitos de mineração no Município de Brumadinho em 25 de janeiro de 2019 do cálculo da renda mensal familiar usada como critério para fins de elegibilidade ao Programa Bolsa Família, ao Benefício de Prestação Continuada e ao Renda Mensal vitalícia.";"180"
"25113";"REQUERIMENTO DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2.944/19";"REQ ";"2381";"2019";"2219905";"REQ 2381/2019";"Requer, nos termos do art. 155 do RICD, urgência para o PL 2.944/2019, que dispõe sobre emolumentos dos serviços notariais e de registros públicos, no âmbito do Distrito Federal e dos Territórios, e dá outras providências.";"180"
"25429";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.443/2019";"REQ ";"2568";"2019";"2222991";"REQ 2568/2019";"Requer urgência urgentíssima para o PL 3443/19.
";"180"
"25427";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.444/2019";"REQ ";"2569";"2019";"2222992";"REQ 2569/2019";"Requer urgência urgentíssima para o PL 3444/19.
";"180"
"25430";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5.385/2019";"REQ ";"2639";"2019";"2224574";"REQ 2639/2019";"Nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, requeiro urgência para apreciação do PL 5.385/2019.
";"180"
"25376";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5478/2019";"REQ ";"2660";"2019";"2224760";"REQ 2660/2019";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência na apreciação do Projeto de Lei n.. 5478 , de 2019, que estabelece critérios de distribuição dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o §2º do Art. 1º da Lei N. 12.276, de 30 de junho de 2010 e dá outras providências.
";"180"
"25531";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.047/2019";"REQ ";"2751";"2019";"2226168";"REQ 2751/2019";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 3047/2019.
";"180"
"25532";"URGÊNCIA PARA VOTAÇÃO DO PL Nº 7.354/2017";"REQ ";"2752";"2019";"2226170";"REQ 2752/2019";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 7354/2017.
";"180"
"25512";"URGÊNCIA PARA VOTAÇÃO DO PL Nº 4.805/2019";"REQ ";"2759";"2019";"2226336";"REQ 2759/2019";"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência urgentíssima para apreciação do Projeto de Lei n° 4.805, de 2019, que ""Altera a Lei n. 8.248, de 23 de outubro de 1991, e dispõe sobre a capacitação e competitividade do setor de informática e automação para estabelecer o tratamento tributário aplicável às empresas desse setor e dá outras providências."".
";"180"
"25533";"URGÊNCIA PARA VOTAÇÃO DO PL Nº 6.229/2005";"REQ ";"2763";"2019";"2226362";"REQ 2763/2019";"Requer regime de urgência para apreciação do PL n° 6.229, de 2005.
";"180"
"25673";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1.615/2019";"REQ ";"2939";"2019";"2229285";"REQ 2939/2019";"Requer regime de urgência para a apreciação do Projeto de Lei n° 1.615, de 2019, que ""Dispõe sobre a classificação da visão monocular como deficiência sensorial, do tipo visual, assegurando a pessoa com visão monocular os mesmos direitos e benefícios previstos na legislação paraa pessoa com deficiência. Altera a Lei 13.146, de 6,de julho de 2015 - Estatuto da Pessoa com Deficiência, e dá outras providências.""
";"180"
"25672";"URGÊNCIA PARA VOTAÇÃO DO PL Nº 5.082/2016";"REQ ";"2964";"2019";"2229812";"REQ 2964/2019";"Requer urgência urgentíssima para o PL 5082/2016.";"180"
"25674";"URGÊNCIA PARA VOTAÇÃO DO PDL Nº 28/2019";"REQ ";"2965";"2019";"2229813";"REQ 2965/2019";"""Exclui da Área Indígena São Marcos a área urbana da sede do Município de Pacaraima (RR)"".";"180"
"25806";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.261/2019";"REQ ";"3024";"2019";"2230573";"REQ 3024/2019";"Requer urgência, nos termos do art. 154, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 3.261, de 2019, que ""atualiza o marco legal do saneamento básico e altera a Lei nº 11.445, de 5 de janeiro de 2007 (Lei do Saneamento Básico), para aprimorar as condições estruturais do saneamento básico no País, a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados, a Lei nº 11.107, de 6 de abril de 2005 (Lei de Consórcios Públicos), para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal, a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação às microrregiões, e a Lei nº 12.305, de 2 de agosto de 2010 (Lei de Resíduos Sólidos), para tratar de prazos para a disposição final ambientalmente adequada dos rejeitos"".";"180"
"25807";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5.815/2019";"REQ ";"3025";"2019";"2230574";"REQ 3025/2019";"Requer regime de urgência para a apreciação do Projeto de Lei nº 5.815, de 2019, que ""prorroga o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (RECINE) e os benefícios fiscais previstos nos arts. 1º e 1º-A da Lei nº 8.685, de 20 de julho de 1993, e no art. 44 da Medida Provisória nº 2.228-1, de 6 de setembro de 2001"".";"180"
"25591";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 223/2019";"REQ ";"3131";"2019";"2231775";"REQ 3131/2019";"Requer regime de urgência para a apreciação do Projeto de Lei Complementar nº 223, de 2019, que ""Altera a Lei Complementar nº 87, de 13 de setembro de 1996 (Lei Kandir), para prorrogar prazos em relação à apropriação dos créditos do imposto estadual sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação (ICMS)"".";"180"
"25885";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.372/18";"REQ ";"3157";"2019";"2232173";"REQ 3157/2019";"";"180"
"23663";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 11.239/2018";"REQ ";"591";"2018";;;;
"23660";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.712/2018";"REQ ";"592";"2018";;;;
"22036";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3734/2012";"REQ ";"8239";"2018";"2169217";"REQ 8239/2018 => PL 3734/2012";"Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia o PL 3.734/2012.               ";"180"
"22035";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 470/2018";"REQ ";"8267";"2018";"2169397";"REQ 8267/2018 => PLP 470/2018";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Lei Complementar nº 470/18.
";"180"
"22374";"URGÊNCIA PARA O PLP Nº 137/2015";"REQ ";"8320";"2018";"2170090";"REQ 8320/2018 => PLP 137/2015";"Requer regime de urgência para apreciação do Projeto de Lei Complementar nº 137/2015, que ""dispõe sobre o procedimento para a criação, a incorporação, a fusão e o desmembramento de Municípios, nos termos do § 4º do art. 18 da Constituição Federal, altera a Lei nº 5.172, de 25 de outubro de 1966, e dá outras providências"".";"180"
"22112";"URGÊNCIA (ART. 154) PARA APRECIAÇÃO DO PLP Nº 441/2017";"REQ ";"8336";"2018";"2170483";"REQ 8336/2018 => PLP 441/2017";"Requer, nos termos do art. 154, urgência para apreciação do PLP 441/2017.";"180"
"22725";"URGÊNCIA PARA APRECIAÇÃO DO PDC Nº 916/2018";"REQ ";"8486";"2018";"2173096";"REQ 8486/2018 => PDC 916/2018";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para apreciação do PDC 916/2018";"180"
"22351";"URGÊNCIA PARA O PL Nº 9557/2018";"REQ ";"8498";"2018";"2173291";"REQ 8498/2018 => PL 9557/2018";"Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia o Projeto de Lei nº 9.557/18.";"180"
"22362";"URGÊNCIA PARA O PDC Nº 920/2018";"REQ ";"8525";"2018";"2173759";"REQ 8525/2018 => PDC 920/2018";"Requer regime de urgência para a apreciação do PDC 920/2018- susta a Portaria Interministerial Mdic - MMA nº 78, de 29 de dezembro de 2017, que estabelece normas, critérios, padrões e medidas de ordenamento pesqueiro em águas continentais na região hidrográfica do Atlântico Nordeste Oriental.";"180"
"22543";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 22/2011";"REQ ";"8589";"2018";"2174273";"REQ 8589/2018 => PLP 22/2011";"Requer regime de urgência para apreciação do Projeto de Lei Complementar nº 22/2011 que exclui da apuração da receita bruta os valores relativos à venda do ""pão-do-dia"", assim entendido os pães, panhocas, broas, pão francês, e demais produtos de panificação feitos a partir de farináceos.
";"180"
"22541";"URGÊNCIA PARA O PL Nº 9.327/2017";"REQ ";"8676";"2018";"2175597";"REQ 8676/2018 => PL 9327/2017";"Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia ";"180"
"22692";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.316/2018";"REQ ";"8760";"2018";"2177118";"REQ 8760/2018 => PL 10316/2018";"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 10.316, de 2018, que ""altera a Lei nº 9.478, de 16 de agosto de 1997, e a Lei nº 9.718, de 27 de novembro de 1998, para dispor sobre a comercialização de etanol hidratado combustível"".";"180"
"22655";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.332/2018 (ART. 154 DO RICD)";"REQ ";"8988";"2018";"2180608";"REQ 8988/2018 => PL 10332/2018";"Com base no art. 154 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Lei n° 10.332 de 2018.";"180"
"22781";"REQUERIMENTO PARA EXTINÇÃO DO REGIME DE URGÊNCIA DO PL Nº 121/99";"REQ ";"8994";"2018";"2180710";"REQ 8994/2018 => PL 121/1999";"Com base no art. 156 do Regimento Interno, requeremos a extinção do regime de urgência do Projeto de Lei nº 121, de 1999.";"180"
"23177";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 459/2017";"REQ ";"9249";"2018";"2186530";"REQ 9249/2018 => PLP 459/2017";"Requer regime de urgência para apreciação de proposição.";"180"
"23238";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2.522/2015";"REQ ";"9251";"2018";"2186555";"REQ 9251/2018 => PL 2522/2015";"Requer urgência urgentíssima para tramitação do Projeto de Lei nº 2.522, de 2015, que ""Altera a Lei nº 9.096/1995 (Lei dos Partidos Políticos), e a Lei nº 9.504/1997 (Lei das Eleições), para instituir as federações de partidos políticos"".
";"180"
"23186";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10431/2018";"REQ ";"9264";"2018";"2186805";"REQ 9264/2018 => PL 10431/2018";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência na apreciação do Projeto de Lei nº 10.431/2018.";"180"
"23305";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.107/2018";"REQ ";"9276";"2018";"2187020";"REQ 9276/2018 => PL 10107/2018";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 10.107, de 2018, que dispõe sobre a digitalizaço e a utilização de sistemas informatizados para guarda, armazenamento e manuseio de prontuário de paciente.
";"180"
"23665";"URGÊNCIA PARA APRECIAÇÃO DO PRC 331/2018";"REQ ";"9281";"2018";"2187090";"REQ 9281/2018 => PRC 331/2018";"Requer regime de urgência para apreciação do PRC n. 331/2018. Senhor Presidente: Nos termos do art. 155 do Regimento Interno da Câmara dos Deputados - RICD, requeremos regime de urgência para apreciação do PRC n. 331/2018, do Deputado Fábio Trad (PSD/MS), que ""institui, no âmbito da Câmara dos Deputados, o Prêmio ""Nise da Silveira"" de Boas Práticas e Inclusão em Saúde Mental.""
";"180"
"23430";"URGÊNCIA PARA APRECIAÇÃO DO PRC Nº 350/2018";"REQ ";"9321";"2018";"2188738";"REQ 9321/2018 => PRC 350/2018";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência pata a apreciação do Projeto Resolução nº 350 de 2018.
";"180"
"21617";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2.724/2015";"REQ ";"7";"2017";;;;
"19379";"PRORROGAÇÃO DA CPI DA LEI ROUANET";"REQ ";"5829";"2017";"2123066";"REQ 5829/2017 => RCP 23/2016";"Requer a prorrogação do prazo de funcionamento da Comissão Parlamentar de Inquérito (CPI) da Lei Rouanet por 60 (sessenta) dias.";"180"
"19702";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 337/2017";"REQ ";"5911";"2017";"2123816";"REQ 5911/2017 => PLP 337/2017";"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PLP 337 de 2017.";"180"
"19942";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 100/2011";"REQ ";"6015";"2017";"2124707";"REQ 6015/2017 => PLP 100/2011";"Requer, nos termos do Artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 100, de 2011.
";"180"
"19536";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1.530/2015";"REQ ";"6026";"2017";"2124774";"REQ 6026/2017 => PL 1530/2015";"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do Projeto de Lei nº 1.530, de 2015, que dispõe sobre medidas de prevenção e repressão ao contrabando, e dá outras providências.";"180"
"19614";"PRORROGAÇÃO DO PRAZO DE FUNCIONAMENTO DA CPI - FUNAI E INCRA 2 POR 60 DIAS";"REQ ";"6053";"2017";"2125012";"REQ 6053/2017 => RCP 26/2016";"Requer a prorrogação do prazo de funcionamento desta CPI - FUNAI e INCRA 2, por 60 (sessenta) dias a contar do término efetivo dos trabalhos (27/03/2017), pelas razões que especifica.";"180"
"19557";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 343/2017";"REQ ";"6074";"2017";"2125277";"REQ 6074/2017 => PLP 343/2017";"Requeremos, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, URGÊNCIA para a tramitação do Projeto de Lei Complementar n° 343, de 2017, de autoria do Poder Executivo, que institui o Regime de Recuperação Fiscal dos Estados e do Distrito Federal e dá outras providências.	
";"180"
"20210";"URGÊNCIA PARA APRECIAÇÃO DO PRC Nº 190/2001";"REQ ";"6150";"2017";"2127235";"REQ 6150/2017 => PRC 190/2001";"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, a urgência para apreciação do PRC nº 190/2001 que ""Suprime o art. 105 do Regimento Interno, que trata do arquivamento das proposições ao final da legislatura";"180"
"19441";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 6.787/2016";"REQ ";"6281";"2017";"2129647";"REQ 6281/2017 => PL 6787/2016";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL
n. 6.787/2016.
";"180"
"19758";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº  6.787/2016";"REQ ";"6292";"2017";"2129925";"REQ 6292/2017 => PL 6787/2016";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência na apreciação do PL n° 6.787/2016 , que altera o Decreto-Lei n° 5.452, de 1° de maio de 1943 - Consolidação das Leis do Trabalho, e a Lei nº 6.019, de 3 de janeiro de 1974, para dispor sobre eleições de representantes dos trabalhadores no local de trabalho e sobre trabalho temporário, e dá outras providências.
";"180"
"20469";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3376/2015";"REQ ";"6368";"2017";"2132902";"REQ 6368/2017 => PL 3376/2015";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 3.376/2015.";"180"
"21751";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 6.699/2002";"REQ ";"6460";"2017";"2137715";"REQ 6460/2017 => PL 6699/2002";"Requer regime de urgência para apreciação do PL 6699/2002.";"180"
"20886";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7.574/2017";"REQ ";"6542";"2017";"2139214";"REQ 6542/2017 => PL 7574/2017";"Requer regime de urgência na apreciação do Projeto de Lei nº 7.574/2017, que ""institui novo marco legal para o exercício da soberania popular direta, nos termos referidos no Artigo 14, incisos I a III, da Constituição Federal"".";"180"
"20213";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7.606/17";"REQ ";"6636";"2017";"2139901";"REQ 6636/2017 => PL 7606/2017";"Requer Urgência para o Projeto de Lei nº 7606, de 2017, que ""Cria o Programa de Financiamento Preferencial às Instituições Filantrópicas e Sem Fins Lucrativos (Pro-Santas Casas) para atender instituições filantrópicas e sem fins lucrativos que participam de forma complementar do Sistema Único de Saúde (SUS).""";"180"
"20266";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7.626/2017";"REQ ";"6711";"2017";"2141401";"REQ 6711/2017 => PL 7626/2017";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei  nº 7.626, de 2017, que dispõe sobre os recursos destinados aos pagamentos decorrentes de precatórios e de Requisições de Pequeno Valor federais.
";"180"
"20434";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 270/2016";"REQ ";"6772";"2017";"2142691";"REQ 6772/2017 => PLP 270/2016";"Requeiro, nos termos do art. 155, caput, do Regimento Interno, urgência para apreciação do Projeto de Lei Complementar nº 270 de 2016, que Acrescenta § 5º e 6º ao art. 23 da Lei Complementar nº 101, de 4 maio de 2000 (Lei de Responsabilidade Fiscal), para vedar a aplicação de sanções a Município que ultrapasse o limite para a despesa total com pessoal nos casos de queda de receita que especifica.
";"180"
"21694";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8.327/2017";"REQ ";"7073";"2017";"2148733";"REQ 7073/2017 => PL 8327/2017";"Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do PL 8327/2017.
";"180"
"20949";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8.703/2017";"REQ ";"7339";"2017";"2153290";"REQ 7339/2017 => PL 8703/2017";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 8.703, de 2017.
";"180"
"20966";"URGÊNCIA (ART. 154) PARA APRECIAÇÃO DO PL Nº 8.703/2017";"REQ ";"7374";"2017";"2153714";"REQ 7374/2017 => PL 8703/2017";"Requer que tramite sob o regime de urgência o PROJETO DE LEI 8.703/2017, oriundo do Senado Federal, que altera as Leis nºs 9.096, de 19 de setembro de 1995, e 9.504, de 30 de setembro de 1997, para instituir o Fundo Especial de Financiamento de Campanha (FEFC), extinguir a propaganda partidária no rádio e na televisão.";"180"
